loan_id, no_of_dependents, education, self_employed, income_annum, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value, loan_status
221,4.0, Not Graduate, No,2900000.0,10400000.0,6.0,673.0,5100000.0,1700000.0,10600000.0,1700000.0, Approved
222,3.0, Graduate, Yes,7900000.0,21200000.0,18.0,695.0,13800000.0,10600000.0,21800000.0,4900000.0, Approved
223,4.0, Not Graduate, Yes,3900000.0,12400000.0,12.0,473.0,6400000.0,4700000.0,13100000.0,3800000.0, Rejected
224,4.0, Graduate, Yes,4600000.0,11000000.0,2.0,491.0,9000000.0,4000000.0,16100000.0,3500000.0, Rejected
225,3.0, Not Graduate, Yes,700000.0,1700000.0,8.0,733.0,1200000.0,800000.0,2400000.0,500000.0, Approved
226,0.0, Not Graduate, No,5200000.0,15600000.0,20.0,434.0,14100000.0,5800000.0,18100000.0,5500000.0, Rejected
227,3.0, Not Graduate, Yes,5900000.0,20600000.0,10.0,777.0,1900000.0,4600000.0,21200000.0,6400000.0, Approved
228,4.0, Graduate, No,7200000.0,19100000.0,4.0,774.0,9400000.0,7000000.0,17900000.0,3600000.0, Approved
229,1.0, Not Graduate, Yes,8700000.0,27000000.0,10.0,717.0,25500000.0,8600000.0,17500000.0,9100000.0, Approved
230,3.0, Not Graduate, Yes,1100000.0,3500000.0,12.0,503.0,3000000.0,400000.0,2200000.0,1200000.0, Rejected
231,1.0, Graduate, Yes,4000000.0,10900000.0,14.0,598.0,3600000.0,6600000.0,13600000.0,4400000.0, Approved
232,2.0, Graduate, No,9800000.0,32400000.0,2.0,543.0,24200000.0,17500000.0,25700000.0,7700000.0, Approved
233,0.0, Not Graduate, Yes,2700000.0,6800000.0,20.0,796.0,700000.0,4200000.0,7000000.0,1900000.0, Approved
234,3.0, Not Graduate, Yes,8800000.0,34600000.0,8.0,386.0,14800000.0,16500000.0,18400000.0,6000000.0, Rejected
235,5.0, Not Graduate, Yes,3300000.0,7800000.0,16.0,632.0,8500000.0,500000.0,7100000.0,4900000.0, Approved
236,1.0, Graduate, Yes,6900000.0,23400000.0,4.0,481.0,18700000.0,1100000.0,23400000.0,10200000.0, Approved
237,3.0, Graduate, Yes,900000.0,3500000.0,4.0,770.0,700000.0,0.0,2000000.0,600000.0, Rejected
238,3.0, Graduate, Yes,4100000.0,15500000.0,6.0,667.0,2800000.0,1600000.0,14700000.0,4000000.0, Approved
239,3.0, Not Graduate, Yes,4700000.0,17500000.0,8.0,585.0,1200000.0,3100000.0,9600000.0,4900000.0, Approved
240,5.0, Graduate, Yes,3400000.0,11600000.0,16.0,479.0,9200000.0,5700000.0,11200000.0,2400000.0, Rejected
241,2.0, Graduate, No,9600000.0,22500000.0,18.0,851.0,7400000.0,16200000.0,24300000.0,12700000.0, Approved
242,3.0, Not Graduate, Yes,7000000.0,16200000.0,6.0,378.0,20000000.0,12600000.0,20300000.0,5500000.0, Rejected
243,5.0, Graduate, No,5700000.0,12900000.0,18.0,807.0,4100000.0,900000.0,18600000.0,5500000.0, Approved
244,1.0, Not Graduate, Yes,8200000.0,32400000.0,18.0,831.0,22800000.0,12300000.0,17700000.0,7800000.0, Approved
245,2.0, Not Graduate, No,2100000.0,5100000.0,12.0,674.0,2200000.0,3200000.0,6400000.0,2400000.0, Approved
246,1.0, Not Graduate, Yes,8000000.0,28100000.0,18.0,725.0,1900000.0,12800000.0,23000000.0,7500000.0, Approved
247,2.0, Not Graduate, No,8000000.0,29300000.0,4.0,600.0,16500000.0,13200000.0,29400000.0,6500000.0, Approved
248,0.0, Not Graduate, Yes,9400000.0,27000000.0,10.0,536.0,4400000.0,1700000.0,33800000.0,4800000.0, Rejected
249,0.0, Graduate, No,8400000.0,20600000.0,10.0,477.0,1500000.0,1500000.0,25000000.0,11900000.0, Rejected
250,1.0, Not Graduate, Yes,1900000.0,5000000.0,6.0,560.0,1000000.0,1900000.0,6300000.0,1400000.0, Approved
251,0.0, Not Graduate, Yes,4200000.0,16400000.0,20.0,539.0,9500000.0,2100000.0,11400000.0,3100000.0, Rejected
252,5.0, Graduate, No,2600000.0,9100000.0,8.0,852.0,3700000.0,700000.0,10300000.0,3300000.0, Approved
253,3.0, Not Graduate, No,3700000.0,8500000.0,20.0,853.0,8300000.0,5700000.0,7500000.0,4900000.0, Approved
254,0.0, Graduate, No,8800000.0,30900000.0,12.0,729.0,1700000.0,700000.0,25700000.0,11400000.0, Approved
255,2.0, Not Graduate, No,2100000.0,4700000.0,2.0,546.0,6000000.0,3200000.0,5700000.0,1500000.0, Rejected
256,3.0, Graduate, Yes,900000.0,2400000.0,10.0,489.0,800000.0,0.0,2800000.0,500000.0, Rejected
257,3.0, Graduate, Yes,9800000.0,35400000.0,6.0,869.0,14400000.0,16400000.0,22800000.0,10300000.0, Approved
258,2.0, Not Graduate, No,8000000.0,20000000.0,2.0,502.0,4100000.0,2200000.0,31600000.0,9900000.0, Rejected
259,0.0, Graduate, No,9800000.0,38800000.0,8.0,652.0,23200000.0,19000000.0,29700000.0,5400000.0, Approved
260,0.0, Not Graduate, Yes,300000.0,1100000.0,8.0,789.0,400000.0,100000.0,800000.0,400000.0, Approved
261,4.0, Not Graduate, No,2700000.0,8100000.0,4.0,325.0,5000000.0,800000.0,9900000.0,3400000.0, Approved
262,3.0, Graduate, Yes,7400000.0,19600000.0,2.0,716.0,4100000.0,8900000.0,29100000.0,4200000.0, Approved
263,3.0, Graduate, No,9200000.0,34300000.0,18.0,523.0,25600000.0,4000000.0,29100000.0,8800000.0, Rejected
264,5.0, Not Graduate, No,9500000.0,22200000.0,20.0,352.0,24500000.0,0.0,30800000.0,7000000.0, Rejected
265,5.0, Graduate, Yes,3800000.0,14400000.0,2.0,345.0,3300000.0,800000.0,13000000.0,4700000.0, Approved
266,0.0, Graduate, No,8300000.0,19400000.0,18.0,649.0,2500000.0,16100000.0,24300000.0,11300000.0, Approved
267,2.0, Graduate, Yes,2800000.0,7400000.0,18.0,666.0,100000.0,2300000.0,6300000.0,3400000.0, Approved
268,0.0, Graduate, No,8600000.0,20900000.0,10.0,813.0,11300000.0,11900000.0,26000000.0,4800000.0, Approved
269,0.0, Not Graduate, No,5400000.0,16800000.0,10.0,599.0,5300000.0,7400000.0,14500000.0,7600000.0, Approved
270,5.0, Graduate, Yes,4200000.0,9400000.0,6.0,678.0,4700000.0,5500000.0,9900000.0,5700000.0, Approved
271,5.0, Not Graduate, No,5200000.0,12200000.0,20.0,513.0,13400000.0,2000000.0,16800000.0,5400000.0, Rejected
272,5.0, Graduate, No,9400000.0,27900000.0,4.0,870.0,1100000.0,200000.0,29500000.0,10400000.0, Approved
273,3.0, Graduate, No,8800000.0,20400000.0,8.0,483.0,3200000.0,11400000.0,28200000.0,11800000.0, Rejected
274,1.0, Graduate, Yes,5900000.0,16700000.0,16.0,308.0,5800000.0,8800000.0,19100000.0,5300000.0, Rejected
275,3.0, Graduate, Yes,1700000.0,4900000.0,16.0,591.0,4700000.0,1000000.0,4300000.0,1400000.0, Approved
276,1.0, Not Graduate, No,7000000.0,23000000.0,10.0,886.0,14000000.0,3700000.0,26700000.0,3600000.0, Approved
277,4.0, Not Graduate, No,1700000.0,4000000.0,6.0,829.0,0.0,1600000.0,5200000.0,1700000.0, Approved
278,0.0, Not Graduate, No,1500000.0,4900000.0,12.0,651.0,1600000.0,2800000.0,4600000.0,800000.0, Approved
279,4.0, Not Graduate, No,2000000.0,4700000.0,18.0,733.0,3700000.0,3700000.0,7000000.0,2800000.0, Approved
280,5.0, Graduate, Yes,3900000.0,15500000.0,12.0,433.0,9500000.0,5400000.0,7900000.0,4600000.0, Rejected
281,1.0, Graduate, Yes,900000.0,3600000.0,14.0,713.0,1300000.0,1000000.0,1800000.0,1200000.0, Approved
282,1.0, Graduate, No,6900000.0,22500000.0,18.0,403.0,800000.0,8400000.0,16900000.0,6300000.0, Rejected
283,0.0, Graduate, Yes,2800000.0,7800000.0,10.0,405.0,7800000.0,2500000.0,7100000.0,3400000.0, Rejected
284,3.0, Graduate, Yes,6800000.0,19900000.0,10.0,516.0,16000000.0,6000000.0,26000000.0,8500000.0, Rejected
285,4.0, Not Graduate, Yes,600000.0,1800000.0,8.0,417.0,1700000.0,700000.0,1800000.0,800000.0, Rejected
286,1.0, Not Graduate, No,4700000.0,14000000.0,6.0,468.0,11300000.0,1800000.0,10600000.0,4600000.0, Rejected
287,5.0, Graduate, Yes,3000000.0,11800000.0,10.0,672.0,8700000.0,3600000.0,9800000.0,4100000.0, Approved
288,5.0, Not Graduate, No,4000000.0,13900000.0,6.0,530.0,6000000.0,5600000.0,12500000.0,6000000.0, Rejected
289,1.0, Not Graduate, Yes,3100000.0,11300000.0,14.0,824.0,3700000.0,6000000.0,11000000.0,4400000.0, Approved
290,1.0, Not Graduate, Yes,7700000.0,25500000.0,12.0,549.0,18100000.0,10600000.0,20500000.0,7000000.0, Rejected
291,5.0, Not Graduate, Yes,4300000.0,9300000.0,10.0,450.0,2100000.0,6700000.0,10000000.0,4100000.0, Rejected
292,1.0, Graduate, Yes,5800000.0,19500000.0,20.0,431.0,13800000.0,5000000.0,15600000.0,3300000.0, Rejected
293,3.0, Graduate, Yes,3600000.0,10700000.0,16.0,312.0,2300000.0,1600000.0,13100000.0,5200000.0, Rejected
294,0.0, Not Graduate, Yes,2900000.0,7600000.0,8.0,320.0,8000000.0,5600000.0,9600000.0,3100000.0, Rejected
295,0.0, Graduate, No,8800000.0,20200000.0,4.0,433.0,16000000.0,4200000.0,30500000.0,12400000.0, Rejected
296,1.0, Not Graduate, Yes,300000.0,1000000.0,10.0,431.0,400000.0,500000.0,900000.0,100000.0, Rejected
297,5.0, Not Graduate, Yes,8600000.0,28900000.0,8.0,516.0,9900000.0,1800000.0,30200000.0,6800000.0, Rejected
298,2.0, Not Graduate, Yes,3500000.0,12000000.0,14.0,476.0,1100000.0,6800000.0,12400000.0,2900000.0, Rejected
299,5.0, Graduate, No,800000.0,2600000.0,6.0,560.0,100000.0,200000.0,3000000.0,1000000.0, Approved
300,2.0, Graduate, No,8000000.0,27100000.0,12.0,674.0,14400000.0,400000.0,25300000.0,6400000.0, Approved
301,0.0, Not Graduate, Yes,9900000.0,38200000.0,6.0,573.0,17200000.0,10000000.0,20100000.0,5900000.0, Approved
302,2.0, Not Graduate, No,3300000.0,6600000.0,6.0,331.0,6300000.0,2000000.0,8900000.0,2700000.0, Rejected
303,4.0, Graduate, Yes,2000000.0,6700000.0,12.0,633.0,100000.0,800000.0,4800000.0,2000000.0, Approved
304,3.0, Not Graduate, No,4900000.0,12900000.0,18.0,877.0,1800000.0,7000000.0,17900000.0,3300000.0, Approved
305,5.0, Not Graduate, Yes,9200000.0,23600000.0,12.0,656.0,1400000.0,11200000.0,36400000.0,4900000.0, Approved
306,0.0, Not Graduate, No,7500000.0,18200000.0,6.0,782.0,7400000.0,12000000.0,19800000.0,4100000.0, Approved
307,5.0, Not Graduate, No,9000000.0,29300000.0,4.0,531.0,10400000.0,9500000.0,35500000.0,5800000.0, Approved
308,3.0, Not Graduate, No,1400000.0,4100000.0,8.0,455.0,3000000.0,1400000.0,2900000.0,2100000.0, Rejected
309,3.0, Graduate, No,9600000.0,19900000.0,14.0,452.0,4200000.0,16200000.0,28500000.0,6600000.0, Rejected
310,2.0, Graduate, No,8400000.0,33200000.0,14.0,474.0,19600000.0,15000000.0,25400000.0,11500000.0, Rejected
311,3.0, Not Graduate, No,6400000.0,24400000.0,4.0,483.0,7800000.0,2400000.0,19100000.0,4500000.0, Approved
312,4.0, Graduate, No,5900000.0,16800000.0,8.0,481.0,6900000.0,11400000.0,19500000.0,3300000.0, Rejected
313,2.0, Graduate, Yes,2200000.0,5100000.0,20.0,859.0,3800000.0,1200000.0,6400000.0,3100000.0, Approved
314,4.0, Graduate, Yes,5600000.0,14100000.0,14.0,696.0,9000000.0,9200000.0,16500000.0,6800000.0, Approved
315,4.0, Not Graduate, No,9800000.0,28700000.0,6.0,778.0,16600000.0,7400000.0,29700000.0,11100000.0, Approved
316,4.0, Graduate, No,4400000.0,14600000.0,4.0,499.0,1300000.0,6500000.0,16100000.0,5700000.0, Approved
317,2.0, Not Graduate, Yes,2400000.0,4900000.0,4.0,888.0,6400000.0,4300000.0,5100000.0,3400000.0, Approved
318,1.0, Graduate, No,4400000.0,10800000.0,12.0,674.0,9600000.0,2700000.0,17200000.0,5300000.0, Approved
319,4.0, Graduate, No,3700000.0,13200000.0,4.0,802.0,9800000.0,2400000.0,12500000.0,4300000.0, Approved
320,4.0, Not Graduate, Yes,2300000.0,7800000.0,8.0,540.0,1500000.0,3400000.0,4700000.0,2800000.0, Rejected
321,4.0, Graduate, Yes,5900000.0,19600000.0,8.0,726.0,17400000.0,6800000.0,20100000.0,8000000.0, Approved
322,4.0, Not Graduate, Yes,6400000.0,23500000.0,2.0,485.0,7300000.0,2700000.0,23600000.0,3900000.0, Approved
323,4.0, Graduate, Yes,4900000.0,17100000.0,6.0,612.0,1300000.0,7000000.0,19500000.0,5000000.0, Approved
324,3.0, Not Graduate, Yes,9500000.0,24200000.0,8.0,879.0,3100000.0,17200000.0,26400000.0,12700000.0, Approved
325,2.0, Not Graduate, No,5700000.0,16400000.0,12.0,708.0,3700000.0,800000.0,15000000.0,4400000.0, Approved
326,2.0, Not Graduate, Yes,2700000.0,5700000.0,8.0,850.0,3500000.0,5000000.0,10500000.0,3900000.0, Approved
327,2.0, Not Graduate, Yes,3900000.0,11300000.0,12.0,516.0,3100000.0,0.0,10400000.0,4600000.0, Rejected
328,0.0, Not Graduate, No,7800000.0,28800000.0,12.0,465.0,4700000.0,7500000.0,28800000.0,7400000.0, Rejected
329,0.0, Graduate, No,1100000.0,3200000.0,20.0,716.0,1800000.0,1400000.0,3600000.0,1500000.0, Approved
330,4.0, Not Graduate, No,200000.0,600000.0,10.0,404.0,0.0,100000.0,400000.0,0.0, Rejected
331,0.0, Not Graduate, Yes,4700000.0,10600000.0,20.0,512.0,8400000.0,4000000.0,12300000.0,7000000.0, Rejected
332,3.0, Not Graduate, Yes,8200000.0,20600000.0,10.0,441.0,16100000.0,11400000.0,29100000.0,6100000.0, Rejected
333,2.0, Not Graduate, Yes,4600000.0,18400000.0,2.0,555.0,7700000.0,2400000.0,14200000.0,4200000.0, Approved
334,5.0, Not Graduate, No,1800000.0,7000000.0,18.0,466.0,2600000.0,2100000.0,6000000.0,1900000.0, Rejected
335,3.0, Graduate, Yes,3200000.0,8600000.0,2.0,427.0,3900000.0,1800000.0,7100000.0,4700000.0, Rejected
336,4.0, Not Graduate, Yes,5500000.0,20000000.0,14.0,593.0,15100000.0,2700000.0,19900000.0,4900000.0, Approved
337,3.0, Graduate, No,7900000.0,18300000.0,10.0,731.0,4200000.0,3400000.0,22200000.0,8400000.0, Approved
338,1.0, Graduate, Yes,4000000.0,10100000.0,16.0,451.0,7000000.0,3900000.0,14300000.0,3900000.0, Rejected
339,3.0, Not Graduate, Yes,6800000.0,16900000.0,18.0,628.0,3600000.0,900000.0,15600000.0,4900000.0, Approved
340,1.0, Not Graduate, No,2700000.0,9400000.0,18.0,704.0,5300000.0,2300000.0,6400000.0,2400000.0, Approved
341,2.0, Not Graduate, No,6800000.0,23500000.0,12.0,341.0,19300000.0,11800000.0,14300000.0,8500000.0, Rejected
342,5.0, Graduate, No,8600000.0,21000000.0,8.0,465.0,11700000.0,14900000.0,19500000.0,9900000.0, Rejected
343,4.0, Graduate, No,8000000.0,30100000.0,4.0,431.0,11900000.0,13800000.0,18800000.0,11500000.0, Approved
344,1.0, Graduate, Yes,3700000.0,12600000.0,10.0,424.0,5400000.0,1100000.0,14200000.0,4400000.0, Rejected
345,0.0, Graduate, No,2600000.0,5100000.0,14.0,678.0,500000.0,1200000.0,6000000.0,3100000.0, Approved
346,4.0, Graduate, No,4200000.0,16800000.0,6.0,381.0,9600000.0,3800000.0,14800000.0,5900000.0, Rejected
347,5.0, Graduate, Yes,8000000.0,28000000.0,10.0,449.0,18500000.0,1500000.0,17400000.0,3900000.0, Rejected
348,1.0, Not Graduate, No,7100000.0,23500000.0,12.0,768.0,6400000.0,12100000.0,22400000.0,7300000.0, Approved
349,0.0, Not Graduate, No,2000000.0,7000000.0,6.0,666.0,0.0,1200000.0,4300000.0,1400000.0, Rejected
350,4.0, Not Graduate, Yes,5800000.0,13300000.0,14.0,742.0,16100000.0,9300000.0,16300000.0,7000000.0, Approved
351,3.0, Not Graduate, Yes,6700000.0,15800000.0,4.0,445.0,10500000.0,7600000.0,14100000.0,9100000.0, Rejected
352,2.0, Graduate, No,7300000.0,28700000.0,14.0,634.0,5900000.0,3800000.0,21200000.0,10800000.0, Approved
353,4.0, Not Graduate, No,3300000.0,9700000.0,14.0,782.0,2500000.0,0.0,10400000.0,2200000.0, Approved
354,0.0, Graduate, No,3000000.0,7000000.0,10.0,781.0,7200000.0,600000.0,11700000.0,2700000.0, Approved
355,4.0, Not Graduate, No,7900000.0,17200000.0,14.0,318.0,14200000.0,9500000.0,23200000.0,9000000.0, Rejected
356,5.0, Not Graduate, No,7600000.0,24100000.0,18.0,721.0,21900000.0,11500000.0,22900000.0,7200000.0, Approved
357,5.0, Not Graduate, No,3700000.0,9800000.0,4.0,563.0,9500000.0,5100000.0,11200000.0,3000000.0, Approved
358,2.0, Not Graduate, No,8400000.0,26300000.0,4.0,419.0,22900000.0,7900000.0,29200000.0,6200000.0, Approved
359,0.0, Graduate, Yes,8200000.0,20800000.0,14.0,372.0,3800000.0,100000.0,26100000.0,5200000.0, Rejected
360,0.0, Not Graduate, No,2900000.0,9500000.0,18.0,885.0,4300000.0,2300000.0,6500000.0,3500000.0, Approved
361,1.0, Not Graduate, Yes,9900000.0,38400000.0,12.0,596.0,10000000.0,9300000.0,36500000.0,6800000.0, Approved
362,0.0, Graduate, No,4400000.0,14100000.0,2.0,349.0,3300000.0,1300000.0,8800000.0,6200000.0, Approved
363,1.0, Not Graduate, Yes,9000000.0,32200000.0,16.0,468.0,4500000.0,16400000.0,28600000.0,10900000.0, Rejected
364,3.0, Not Graduate, Yes,6800000.0,26900000.0,16.0,818.0,14700000.0,10400000.0,26300000.0,7300000.0, Approved
365,2.0, Not Graduate, No,8700000.0,28000000.0,12.0,543.0,16900000.0,6000000.0,22900000.0,6700000.0, Rejected
366,3.0, Graduate, No,9400000.0,21900000.0,16.0,685.0,8100000.0,5600000.0,34500000.0,5000000.0, Approved
367,3.0, Not Graduate, Yes,6000000.0,12500000.0,18.0,851.0,14600000.0,5000000.0,16800000.0,5000000.0, Approved
368,1.0, Not Graduate, Yes,9400000.0,29800000.0,10.0,377.0,24100000.0,18500000.0,30900000.0,11700000.0, Rejected
369,0.0, Not Graduate, Yes,1000000.0,4000000.0,10.0,620.0,2400000.0,1300000.0,3700000.0,1100000.0, Approved
370,3.0, Graduate, Yes,900000.0,2300000.0,20.0,611.0,600000.0,1500000.0,1900000.0,500000.0, Approved
371,4.0, Not Graduate, No,2100000.0,7700000.0,4.0,767.0,1200000.0,1700000.0,6900000.0,1300000.0, Approved
372,5.0, Graduate, Yes,1100000.0,3200000.0,20.0,592.0,3200000.0,700000.0,3500000.0,500000.0, Approved
373,0.0, Graduate, Yes,600000.0,2300000.0,4.0,319.0,1600000.0,800000.0,2300000.0,700000.0, Approved
374,4.0, Not Graduate, Yes,9200000.0,25500000.0,10.0,900.0,9400000.0,10500000.0,27400000.0,12800000.0, Approved
375,2.0, Not Graduate, Yes,3600000.0,12800000.0,18.0,814.0,8600000.0,4100000.0,10300000.0,4100000.0, Approved
376,5.0, Not Graduate, Yes,1300000.0,5000000.0,10.0,755.0,2100000.0,2200000.0,4800000.0,1900000.0, Approved
377,5.0, Graduate, Yes,7700000.0,16800000.0,20.0,584.0,8600000.0,4800000.0,23400000.0,8000000.0, Approved
378,4.0, Graduate, Yes,9500000.0,23500000.0,14.0,380.0,22900000.0,6700000.0,25100000.0,7300000.0, Rejected
379,2.0, Not Graduate, Yes,5000000.0,17600000.0,20.0,465.0,6200000.0,5200000.0,16500000.0,5200000.0, Rejected
380,0.0, Not Graduate, No,500000.0,1800000.0,2.0,531.0,1300000.0,500000.0,1900000.0,700000.0, Approved
381,1.0, Graduate, Yes,8300000.0,32100000.0,16.0,814.0,18500000.0,2700000.0,28900000.0,7500000.0, Approved
382,0.0, Graduate, No,5300000.0,17900000.0,6.0,678.0,4700000.0,3900000.0,14400000.0,3600000.0, Approved
383,2.0, Not Graduate, Yes,9300000.0,29000000.0,12.0,655.0,7900000.0,6800000.0,29900000.0,4900000.0, Approved
384,3.0, Not Graduate, No,2300000.0,7400000.0,2.0,682.0,6500000.0,2400000.0,7600000.0,2100000.0, Approved
385,1.0, Not Graduate, No,400000.0,1300000.0,6.0,695.0,200000.0,500000.0,800000.0,100000.0, Approved
386,3.0, Not Graduate, No,3200000.0,10800000.0,4.0,833.0,2600000.0,1000000.0,8700000.0,2600000.0, Approved
387,5.0, Not Graduate, Yes,9400000.0,35300000.0,16.0,302.0,4100000.0,12500000.0,37000000.0,12900000.0, Rejected
388,1.0, Graduate, No,2300000.0,6600000.0,2.0,357.0,5900000.0,200000.0,6000000.0,2200000.0, Rejected
389,5.0, Not Graduate, No,4300000.0,14500000.0,12.0,302.0,12500000.0,4300000.0,12500000.0,5100000.0, Rejected
390,0.0, Graduate, Yes,6200000.0,22400000.0,18.0,873.0,15700000.0,6600000.0,15800000.0,8200000.0, Approved
391,0.0, Not Graduate, Yes,7200000.0,19800000.0,12.0,658.0,12700000.0,8100000.0,25000000.0,7300000.0, Approved
392,5.0, Graduate, Yes,2400000.0,8700000.0,18.0,877.0,2800000.0,2900000.0,7100000.0,1100000.0, Approved
393,3.0, Not Graduate, No,2900000.0,6300000.0,8.0,648.0,3400000.0,3400000.0,7600000.0,1400000.0, Approved
394,1.0, Graduate, No,1400000.0,5200000.0,12.0,730.0,2900000.0,0.0,3700000.0,700000.0, Approved
395,4.0, Not Graduate, Yes,2200000.0,8200000.0,14.0,737.0,5800000.0,2800000.0,8200000.0,1400000.0, Approved
396,2.0, Graduate, Yes,800000.0,3200000.0,10.0,584.0,0.0,200000.0,2100000.0,700000.0, Rejected
397,0.0, Graduate, No,600000.0,1700000.0,2.0,621.0,400000.0,400000.0,2000000.0,200000.0, Approved
398,4.0, Graduate, Yes,700000.0,2700000.0,16.0,583.0,1100000.0,1200000.0,1400000.0,300000.0, Approved
399,2.0, Not Graduate, No,8400000.0,25900000.0,16.0,621.0,8600000.0,13400000.0,33500000.0,4200000.0, Approved
400,2.0, Not Graduate, No,7100000.0,21500000.0,16.0,610.0,5800000.0,12100000.0,14200000.0,9300000.0, Approved
401,4.0, Graduate, No,5400000.0,15700000.0,18.0,452.0,13700000.0,2600000.0,16500000.0,6600000.0, Rejected
402,5.0, Graduate, No,3700000.0,7300000.0,18.0,339.0,9300000.0,100000.0,13900000.0,5300000.0, Rejected
403,3.0, Graduate, Yes,5200000.0,15200000.0,16.0,650.0,1300000.0,5700000.0,13500000.0,4100000.0, Approved
404,4.0, Not Graduate, Yes,200000.0,700000.0,10.0,672.0,200000.0,200000.0,300000.0,300000.0, Approved
405,3.0, Graduate, No,500000.0,1000000.0,20.0,501.0,800000.0,800000.0,900000.0,200000.0, Rejected
406,2.0, Not Graduate, Yes,1800000.0,5700000.0,4.0,809.0,1200000.0,1900000.0,6300000.0,2400000.0, Approved
407,5.0, Graduate, Yes,9200000.0,29400000.0,8.0,318.0,18000000.0,5900000.0,33800000.0,5400000.0, Rejected
408,4.0, Not Graduate, No,900000.0,3300000.0,10.0,649.0,0.0,400000.0,1800000.0,1200000.0, Approved
409,3.0, Not Graduate, No,7500000.0,28300000.0,12.0,367.0,9200000.0,11300000.0,22700000.0,7000000.0, Rejected
410,5.0, Not Graduate, No,3000000.0,11800000.0,6.0,847.0,8200000.0,2200000.0,7100000.0,2300000.0, Approved
411,5.0, Graduate, No,7100000.0,18900000.0,12.0,360.0,10700000.0,1100000.0,19800000.0,8500000.0, Rejected
412,1.0, Graduate, Yes,3500000.0,7200000.0,2.0,865.0,4100000.0,3200000.0,11900000.0,4200000.0, Approved
413,4.0, Not Graduate, No,4900000.0,18800000.0,16.0,880.0,4200000.0,4700000.0,13200000.0,2600000.0, Approved
414,1.0, Graduate, No,4100000.0,8400000.0,20.0,608.0,1400000.0,8000000.0,10000000.0,4400000.0, Approved
415,0.0, Graduate, Yes,800000.0,2100000.0,6.0,760.0,300000.0,100000.0,1600000.0,600000.0, Approved
416,3.0, Graduate, Yes,1700000.0,4600000.0,12.0,385.0,1500000.0,1300000.0,5200000.0,1700000.0, Rejected
417,0.0, Graduate, Yes,6100000.0,23300000.0,12.0,478.0,3800000.0,2300000.0,17700000.0,4900000.0, Rejected
418,1.0, Graduate, Yes,2100000.0,7700000.0,16.0,327.0,5000000.0,500000.0,4700000.0,2300000.0, Rejected
419,0.0, Graduate, No,3100000.0,9300000.0,6.0,663.0,1300000.0,1400000.0,8100000.0,3800000.0, Approved
